X,Y,Z,class
-0.06,-1.10,0.06,4
0.24,-1.22,0.06,4
45.35,-40.58,-61.77,4
0.00,-1.40,0.12,4
0.24,-1.22,0.06,4
45.37,-40.47,-61.66,4
0.00,-1.22,0.18,4
0.24,-1.22,0.06,4
45.02,-40.32,-62.26,4
-0.12,-1.04,0.12,4
0.24,-1.22,0.06,4
44.76,-40.64,-63.37,4
-0.12,-1.34,0.12,4
0.24,-1.22,0.06,4
45.19,-40.34,-62.56,4
0.00,-1.40,0.06,4
0.24,-1.22,0.06,4
45.09,-40.61,-62.13,4
-0.31,-1.16,0.00,4
0.24,-1.22,0.06,4
45.53,-40.86,-62.46,4
0.12,-1.28,0.06,4
0.24,-1.22,0.06,4
45.06,-40.71,-62.13,4
0.06,-1.16,0.06,4
0.18,-1.16,0.12,4
45.41,-40.33,-63.01,4
0.31,-1.34,0.18,4
0.18,-1.16,0.12,4
44.59,-40.76,-61.82,4
0.06,-1.28,0.12,4
0.18,-1.16,0.12,4
44.64,-40.37,-61.66,4
0.18,-1.22,0.06,4
0.18,-1.16,0.12,4
45.21,-40.50,-63.18,4
0.06,-1.34,0.12,4
0.18,-1.16,0.12,4
44.84,-40.33,-62.67,4
0.12,-1.40,0.12,4
0.18,-1.16,0.12,4
44.82,-40.75,-62.32,4
0.24,-1.28,0.12,4
0.18,-1.16,0.12,4
45.40,-40.81,-63.34,4
0.24,-1.16,0.18,4
0.18,-1.16,0.12,4
45.28,-40.41,-62.85,4
0.00,-1.59,0.06,4
0.18,-1.16,0.12,4
45.57,-40.77,-62.41,4
0.06,-1.40,0.00,4
0.18,-1.16,0.12,4
45.34,-40.23,-63.24,4
-0.06,-1.28,0.00,4
0.18,-1.16,0.12,4
45.47,-40.23,-62.99,4
0.18,-1.16,0.18,4
0.18,-1.16,0.12,4
44.78,-40.43,-62.30,4
0.31,-1.59,0.18,4
0.18,-1.16,0.12,4
45.54,-40.73,-62.68,4
-0.06,-1.46,0.12,4
0.18,-1.16,0.12,4
45.30,-40.48,-60.90,4
0.06,-1.10,0.06,4
0.18,-1.16,0.12,4
45.34,-40.34,-62.56,4
-0.06,-1.28,0.00,4
0.18,-1.16,0.12,4
45.43,-40.38,-62.94,4
0.24,-1.16,0.18,4
0.18,-1.16,0.12,4
45.18,-40.37,-62.46,4
0.06,-1.16,0.24,4
0.18,-1.16,0.12,4
45.47,-40.32,-62.85,4
0.06,-1.10,0.00,4
0.00,-1.04,0.06,4
45.50,-40.05,-62.74,4
0.00,-1.28,0.12,4
0.00,-1.04,0.06,4
45.75,-40.70,-62.56,4
0.00,-1.04,0.18,4
0.00,-1.04,0.06,4
45.24,-40.98,-62.06,4
0.00,-1.22,0.12,4
0.00,-1.04,0.06,4
44.73,-40.41,-63.40,4
0.06,-1.16,0.06,4
0.00,-1.04,0.06,4
45.45,-40.22,-62.48,4
0.12,-1.10,0.00,4
0.00,-1.04,0.06,4
44.91,-40.72,-62.35,4
0.06,-1.28,0.06,4
0.00,-1.16,0.06,4
45.45,-40.11,-62.17,4
0.06,-1.22,0.06,4
0.00,-1.16,0.06,4
45.47,-40.30,-63.13,4
0.06,-1.34,0.12,4
0.00,-1.16,0.06,4
45.03,-40.31,-62.52,4
-0.12,-1.16,0.24,4
0.00,-1.16,0.06,4
45.30,-40.44,-62.70,4
-0.06,-1.22,0.06,4
0.00,-1.16,0.06,4
45.90,-40.69,-61.74,4
0.06,-1.16,0.12,4
0.00,-1.16,0.06,4
45.13,-40.33,-62.49,4
0.06,-1.34,0.06,4
-0.12,-1.10,0.12,4
45.32,-40.15,-63.11,4
0.00,-1.22,0.06,4
-0.12,-1.10,0.12,4
45.02,-40.87,-62.99,4
0.00,-1.16,0.06,4
-0.12,-1.10,0.12,4
45.57,-40.66,-62.78,4
0.00,-1.04,0.12,4
-0.12,-1.10,0.12,4
45.54,-40.14,-62.68,4
0.06,-1.16,0.12,4
-0.12,-1.10,0.12,4
45.61,-40.00,-62.57,4
0.12,-1.40,0.00,4
-0.12,-1.10,0.12,4
45.32,-40.11,-61.91,4
0.06,-1.22,0.00,4
0.06,-1.28,0.06,4
45.06,-40.26,-63.11,4
0.18,-1.40,0.12,4
0.06,-1.28,0.06,4
45.45,-40.45,-62.94,4
0.00,-1.28,0.12,4
0.06,-1.28,0.06,4
46.01,-40.39,-63.82,4
0.00,-1.22,0.12,4
0.06,-1.28,0.06,4
45.42,-41.27,-62.76,4
0.12,-1.16,0.12,4
0.06,-1.28,0.06,4
45.69,-40.52,-62.12,4
0.12,-1.28,0.18,4
0.06,-1.28,0.06,4
45.52,-40.66,-62.59,4
0.06,-1.22,0.06,4
0.06,-1.28,0.06,4
45.84,-40.73,-62.35,4
0.12,-1.16,0.06,4
0.06,-1.28,0.06,4
45.94,-40.52,-63.75,4
-0.06,-1.46,0.18,4
0.06,-1.28,0.06,4
45.53,-40.54,-62.30,4
-0.06,-1.10,0.12,4
0.06,-1.28,0.06,4
46.03,-40.25,-62.32,4
0.06,-1.28,0.06,4
0.06,-1.28,0.06,4
45.41,-40.77,-62.90,4
-0.12,-1.22,0.06,4
0.06,-1.28,0.06,4
46.28,-40.65,-62.32,4
-0.12,-0.98,0.24,4
0.06,-1.28,0.06,4
45.65,-40.91,-63.22,4
0.00,-1.22,0.18,4
0.06,-1.28,0.06,4
45.10,-40.58,-62.55,4
0.00,-1.10,0.00,4
0.06,-1.28,0.06,4
45.85,-40.73,-62.70,4
-0.06,-1.10,-0.06,4
0.06,-1.28,0.06,4
46.26,-40.43,-63.33,4
0.12,-1.16,0.18,4
0.06,-1.28,0.06,4
45.67,-40.50,-62.59,4
0.12,-1.53,0.06,4
0.06,-1.28,0.06,4
45.47,-40.83,-62.70,4
-0.06,-1.10,0.06,4
0.06,-1.28,0.06,4
45.15,-40.10,-62.68,4
-0.06,-1.10,0.12,4
0.06,-1.28,0.06,4
44.92,-40.33,-62.41,4
0.06,-1.10,0.00,4
0.06,-1.28,0.06,4
45.39,-40.73,-63.28,4
0.06,-1.22,0.12,4
0.06,-1.28,0.06,4
45.28,-40.83,-63.10,4
0.00,-1.04,0.18,4
0.06,-1.28,0.06,4
44.98,-40.91,-62.73,4
0.06,-1.16,0.24,4
0.06,-1.28,0.06,4
45.43,-40.94,-63.11,4
-0.18,-1.04,0.18,4
0.06,-1.28,0.06,4
45.14,-40.63,-62.52,4
-0.18,-1.04,0.06,4
0.06,-1.28,0.06,4
45.61,-40.50,-63.12,4
-0.12,-0.85,0.06,4
0.06,-1.28,0.06,4
45.29,-40.54,-63.10,4
0.12,-1.22,0.24,4
0.06,-1.28,0.06,4
45.07,-40.61,-62.18,4
0.06,-1.10,0.12,4
0.06,-1.28,0.06,4
45.00,-40.69,-62.30,4
-0.06,-1.04,0.12,4
0.06,-1.28,0.06,4
45.74,-40.69,-62.98,4
-0.06,-0.98,0.12,4
0.06,-1.28,0.06,4
45.24,-40.69,-62.98,4
-0.06,-1.10,0.18,4
0.06,-1.28,0.06,4
45.53,-40.80,-61.56,4
-0.06,-0.98,0.00,4
0.06,-1.28,0.06,4
44.92,-40.56,-62.05,4
0.18,-1.22,0.18,4
0.06,-1.28,0.06,4
45.26,-40.47,-62.93,4
0.18,-1.22,0.12,4
0.06,-1.28,0.06,4
45.14,-40.60,-62.50,4
-0.12,-1.28,0.06,4
0.06,-1.28,0.06,4
45.09,-40.58,-62.71,4
0.12,-1.04,-0.12,4
0.06,-1.28,0.06,4
45.52,-40.53,-62.79,4
0.06,-0.98,0.18,4
0.06,-1.28,0.06,4
45.25,-40.10,-62.26,4
0.00,-1.46,0.12,4
0.06,-1.28,0.06,4
45.17,-40.26,-63.42,4
-0.12,-1.16,0.12,4
0.06,-1.28,0.06,4
44.90,-40.05,-62.46,4
-0.12,-1.28,0.12,4
0.06,-1.28,0.06,4
45.59,-39.89,-62.85,4
0.00,-1.34,0.00,4
0.06,-1.28,0.06,4
45.47,-40.28,-62.99,4
0.12,-1.40,0.00,4
0.06,-1.28,0.06,4
45.13,-39.90,-62.39,4
0.00,-1.34,0.12,4
0.06,-1.28,0.06,4
45.46,-40.42,-61.84,4
0.18,-1.16,0.06,4
0.06,-1.28,0.06,4
45.35,-40.82,-62.15,4
0.24,-1.10,0.12,4
0.06,-1.28,0.06,4
45.46,-40.47,-62.52,4
0.31,-1.34,0.00,4
0.06,-1.28,0.06,4
44.96,-40.64,-63.65,4
-0.12,-1.16,0.12,4
-0.06,-1.16,0.12,4
44.89,-40.80,-62.11,4
0.18,-1.34,0.31,4
-0.06,-1.16,0.12,4
45.35,-40.84,-61.85,4
0.00,-1.16,0.18,4
-0.06,-1.16,0.12,4
45.19,-40.77,-62.92,4
0.12,-1.40,0.18,4
-0.06,-1.16,0.12,4
45.51,-40.37,-63.02,4
0.12,-1.28,0.06,4
-0.06,-1.16,0.12,4
45.94,-40.53,-62.93,4
0.00,-1.22,0.06,4
-0.06,-1.16,0.12,4
45.46,-40.67,-63.09,4
0.12,-1.34,0.12,4
0.18,-1.28,0.12,4
45.79,-40.30,-61.54,4
0.12,-1.28,0.12,4
0.18,-1.28,0.12,4
45.58,-40.95,-63.10,4
-0.12,-1.04,0.06,4
0.18,-1.28,0.12,4
45.54,-40.60,-63.62,4
0.06,-1.16,0.12,4
0.18,-1.28,0.12,4
45.26,-40.65,-62.49,4
-0.06,-1.53,0.12,4
0.18,-1.28,0.12,4
45.35,-40.70,-64.27,4
0.06,-1.34,0.12,4
0.18,-1.28,0.12,4
45.08,-40.58,-62.17,4
0.06,-1.10,0.18,4
0.06,-1.22,0.06,4
45.18,-41.14,-62.95,4
0.00,-1.22,0.06,4
0.06,-1.22,0.06,4
45.42,-41.76,-62.74,4
0.06,-1.34,0.18,4
0.06,-1.22,0.06,4
45.39,-40.71,-62.16,4
0.12,-1.22,0.12,4
0.06,-1.22,0.06,4
45.28,-40.72,-62.01,4
0.06,-1.28,-0.06,4
0.06,-1.22,0.06,4
45.25,-41.02,-63.11,4
-0.06,-1.10,0.00,4
0.06,-1.22,0.06,4
45.97,-40.76,-62.74,4
-0.18,-0.92,0.12,4
0.06,-1.22,0.06,4
45.59,-40.71,-63.15,4
0.12,-1.16,0.18,4
0.06,-1.22,0.06,4
45.41,-41.05,-62.70,4
-0.06,-1.28,0.18,4
0.06,-1.22,0.06,4
45.64,-41.08,-63.73,4
0.18,-1.22,0.12,4
0.06,-1.22,0.06,4
45.29,-40.80,-61.65,4
0.00,-1.40,0.12,4
0.06,-1.22,0.06,4
45.14,-40.63,-62.59,4
0.00,-1.40,0.12,4
0.06,-1.22,0.06,4
45.61,-40.33,-62.26,4
0.18,-1.10,0.06,4
0.06,-1.22,0.06,4
45.20,-40.59,-62.46,4
0.12,-1.28,0.24,4
0.06,-1.22,0.06,4
45.19,-40.50,-63.71,4
0.18,-1.04,0.12,4
0.06,-1.22,0.06,4
45.06,-41.14,-62.40,4
-0.06,-1.10,0.12,4
0.06,-1.22,0.06,4
45.24,-40.99,-61.96,4
0.00,-1.28,0.18,4
0.06,-1.22,0.06,4
45.13,-40.37,-63.26,4
0.00,-1.10,0.18,4
-0.06,-1.16,0.12,4
45.56,-40.22,-63.31,4
0.12,-1.10,0.12,4
-0.06,-1.16,0.12,4
45.18,-40.86,-63.06,4
0.06,-1.04,0.12,4
-0.06,-1.16,0.12,4
45.50,-40.78,-62.17,4
0.31,-1.22,0.18,4
-0.06,-1.16,0.12,4
45.73,-40.89,-62.49,4
0.18,-1.22,0.12,4
-0.06,-1.16,0.12,4
44.65,-40.91,-61.67,4
0.18,-1.40,0.18,4
-0.06,-1.16,0.12,4
45.09,-40.58,-62.71,4
-0.06,-1.28,0.24,4
0.00,-1.34,0.18,4
45.36,-40.84,-62.46,4
0.06,-0.98,0.18,4
0.00,-1.34,0.18,4
45.19,-41.04,-61.90,4
0.06,-1.16,0.06,4
0.00,-1.34,0.18,4
45.19,-40.49,-63.33,4
0.06,-1.22,0.24,4
0.00,-1.34,0.18,4
45.23,-41.19,-62.49,4
0.06,-1.22,0.06,4
0.00,-1.34,0.18,4
45.19,-40.94,-62.76,4
0.00,-1.16,0.12,4
0.00,-1.34,0.18,4
44.93,-40.99,-62.26,4
-0.12,-1.34,0.00,4
-0.12,-1.16,0.06,4
45.84,-40.70,-63.06,4
0.06,-1.16,0.12,4
-0.12,-1.16,0.06,4
45.54,-41.11,-62.37,4
0.12,-1.16,0.06,4
-0.12,-1.16,0.06,4
45.56,-40.84,-61.87,4
0.06,-1.28,0.24,4
-0.12,-1.16,0.06,4
45.41,-40.76,-62.49,4
0.06,-1.10,0.18,4
-0.12,-1.16,0.06,4
44.95,-40.60,-61.80,4
-0.18,-1.16,0.12,4
-0.12,-1.16,0.06,4
45.18,-40.82,-62.67,4
-0.06,-1.34,0.18,4
-0.12,-1.16,0.06,4
45.13,-40.53,-62.50,4
0.06,-0.98,0.06,4
-0.12,-1.16,0.06,4
45.31,-40.26,-62.82,4
0.12,-1.16,0.18,4
-0.12,-1.16,0.06,4
45.29,-40.39,-62.44,4
0.00,-1.10,0.12,4
-0.12,-1.16,0.06,4
45.26,-40.88,-62.59,4
0.12,-1.22,-0.06,4
-0.12,-1.16,0.06,4
45.29,-40.71,-62.06,4
0.12,-1.22,0.00,4
-0.12,-1.16,0.06,4
44.89,-40.87,-62.40,4
-0.06,-1.04,0.18,4
-0.12,-1.16,0.12,4
45.94,-40.15,-62.18,4
0.12,-1.04,0.18,4
-0.12,-1.16,0.12,4
45.59,-40.54,-62.44,4
0.00,-1.28,0.18,4
-0.12,-1.16,0.12,4
45.13,-40.58,-61.79,4
0.06,-1.22,0.18,4
-0.12,-1.16,0.12,4
45.51,-40.94,-62.51,4
0.00,-1.34,0.18,4
-0.12,-1.16,0.12,4
45.15,-40.10,-62.28,4
0.18,-1.16,0.18,4
-0.12,-1.16,0.12,4
45.13,-40.32,-62.72,4
-0.12,-1.16,0.00,4
-0.12,-1.16,0.00,4
45.32,-40.36,-63.06,4
0.06,-1.34,0.12,4
-0.12,-1.16,0.00,4
44.95,-40.95,-62.23,4
0.31,-1.34,0.12,4
-0.12,-1.16,0.00,4
45.41,-40.25,-62.61,4
-0.06,-1.34,0.12,4
-0.12,-1.16,0.00,4
45.57,-40.67,-62.79,4
0.00,-1.34,0.12,4
-0.12,-1.16,0.00,4
45.08,-40.08,-62.07,4
0.00,-1.46,0.24,4
-0.12,-1.16,0.00,4
45.15,-40.28,-61.73,4
0.18,-1.10,0.06,4
0.18,-1.10,0.24,4
44.48,-39.81,-62.90,4
0.06,-1.22,0.06,4
0.18,-1.10,0.24,4
45.37,-40.44,-61.89,4
0.12,-0.92,0.00,4
0.18,-1.10,0.24,4
45.72,-40.61,-62.38,4
0.00,-1.22,0.24,4
0.18,-1.10,0.24,4
45.57,-40.49,-61.85,4
-0.06,-1.34,0.18,4
0.18,-1.10,0.24,4
45.53,-40.49,-62.78,4
0.06,-1.22,0.24,4
0.18,-1.10,0.24,4
44.97,-39.73,-62.33,4
0.00,-1.34,0.18,4
0.18,-1.10,0.24,4
45.07,-40.38,-62.76,4
0.24,-1.46,0.18,4
0.18,-1.10,0.24,4
45.12,-40.39,-62.34,4
-0.06,-1.28,0.18,4
0.18,-1.10,0.24,4
45.20,-40.41,-62.49,4
0.12,-1.46,0.00,4
0.18,-1.10,0.24,4
45.17,-40.81,-63.12,4
-0.06,-1.10,0.06,4
0.18,-1.10,0.24,4
45.03,-40.16,-62.26,4
0.06,-1.28,0.12,4
0.18,-1.10,0.24,4
45.73,-40.27,-62.02,4
0.06,-1.22,0.06,4
0.18,-1.10,0.24,4
45.81,-40.25,-62.33,4
0.06,-1.28,0.06,4
0.18,-1.10,0.24,4
45.65,-40.65,-62.04,4
0.06,-1.22,0.18,4
0.18,-1.10,0.24,4
45.58,-40.59,-60.94,4
0.00,-1.16,0.12,4
0.18,-1.10,0.24,4
45.31,-40.06,-61.87,4
-0.06,-1.16,0.00,4
0.18,-1.10,0.24,4
45.02,-40.20,-62.78,4
0.12,-1.04,0.06,4
0.06,-1.10,0.12,4
44.70,-40.67,-62.02,4
0.12,-1.34,0.12,4
0.06,-1.10,0.12,4
45.09,-40.52,-62.12,4
0.06,-1.28,0.24,4
0.06,-1.10,0.12,4
45.01,-40.53,-62.52,4
0.18,-1.16,0.00,4
0.06,-1.10,0.12,4
44.76,-40.10,-63.45,4
0.00,-1.34,0.06,4
0.06,-1.10,0.12,4
45.21,-40.60,-62.79,4
-0.12,-1.22,0.18,4
0.06,-1.10,0.12,4
44.97,-40.78,-62.93,4
0.06,-1.22,0.24,4
0.06,-1.16,0.06,4
44.97,-40.01,-62.55,4
0.18,-1.28,0.18,4
0.06,-1.16,0.06,4
45.29,-40.34,-63.33,4
0.00,-1.28,0.00,4
0.06,-1.16,0.06,4
44.71,-40.48,-63.26,4
0.12,-1.28,0.00,4
0.06,-1.16,0.06,4
45.15,-39.83,-62.85,4
0.00,-1.04,-0.06,4
0.06,-1.16,0.06,4
45.24,-40.52,-62.28,4
0.06,-1.28,0.12,4
0.06,-1.16,0.06,4
45.47,-40.05,-61.85,4
-0.12,-1.40,0.18,4
-0.12,-1.28,0.00,4
45.69,-40.54,-61.77,4
0.00,-1.10,0.06,4
-0.12,-1.28,0.00,4
45.21,-40.73,-62.48,4
0.18,-1.22,0.12,4
-0.12,-1.28,0.00,4
44.92,-41.04,-61.98,4
0.00,-1.34,0.18,4
-0.12,-1.28,0.00,4
45.30,-40.47,-62.43,4
-0.06,-1.22,0.00,4
-0.12,-1.28,0.00,4
44.89,-41.05,-62.04,4
0.06,-1.22,0.12,4
-0.12,-1.28,0.00,4
45.08,-40.54,-63.00,4
0.12,-1.04,0.12,4
0.12,-1.10,0.06,4
45.41,-40.23,-62.67,4
0.12,-0.98,0.00,4
0.12,-1.10,0.06,4
45.02,-40.55,-61.95,4
0.12,-1.22,0.18,4
0.12,-1.10,0.06,4
45.09,-40.67,-62.87,4
-0.18,-1.16,0.18,4
0.12,-1.10,0.06,4
44.98,-40.70,-62.16,4
0.06,-0.98,0.24,4
0.12,-1.10,0.06,4
45.69,-40.64,-62.17,4
-0.06,-1.22,0.18,4
0.12,-1.10,0.06,4
45.51,-40.37,-63.18,4
0.06,-1.10,0.18,4
0.00,-1.16,0.31,4
45.03,-40.65,-62.95,4
0.31,-1.04,0.06,4
0.00,-1.16,0.31,4
44.86,-40.72,-62.63,4
0.00,-1.04,0.06,4
0.00,-1.16,0.31,4
45.13,-40.95,-61.19,4
0.06,-1.28,0.06,4
0.00,-1.16,0.31,4
45.32,-41.16,-62.63,4
0.12,-1.40,0.12,4
0.00,-1.16,0.31,4
45.30,-40.61,-62.30,4
0.06,-1.34,0.00,4
0.00,-1.16,0.31,4
45.45,-41.10,-62.32,4
0.00,-0.92,0.06,4
0.12,-1.04,0.06,4
45.04,-40.77,-61.54,4
0.06,-0.98,0.18,4
0.12,-1.04,0.06,4
45.68,-41.03,-63.22,4
0.12,-1.04,0.12,4
0.12,-1.04,0.06,4
45.36,-40.44,-62.68,4
0.06,-0.98,0.12,4
0.12,-1.04,0.06,4
45.21,-40.21,-63.28,4
0.12,-1.28,0.06,4
0.12,-1.04,0.06,4
45.31,-40.73,-61.52,4
0.06,-1.04,0.18,4
0.12,-1.04,0.06,4
44.89,-40.92,-62.32,4
0.06,-1.04,0.12,4
0.24,-0.98,0.12,4
45.09,-40.65,-62.79,4
0.06,-1.10,0.00,4
0.24,-0.98,0.12,4
45.29,-40.73,-61.61,4
0.12,-1.40,0.06,4
0.24,-0.98,0.12,4
45.34,-40.78,-62.08,4
-0.06,-1.04,0.18,4
0.24,-0.98,0.12,4
45.09,-40.98,-62.76,4
0.06,-1.22,0.06,4
0.24,-0.98,0.12,4
45.42,-40.45,-61.62,4
0.00,-1.16,0.18,4
0.24,-0.98,0.12,4
44.97,-40.73,-61.99,4
0.06,-1.34,0.12,4
0.00,-1.28,0.18,4
44.90,-40.49,-63.32,4
-0.06,-1.28,0.18,4
0.00,-1.28,0.18,4
45.01,-39.75,-61.58,4
0.00,-1.16,0.18,4
0.00,-1.28,0.18,4
44.91,-40.30,-62.10,4
0.06,-1.40,0.18,4
0.00,-1.28,0.18,4
45.13,-40.37,-63.15,4
-0.06,-1.40,0.12,4
0.00,-1.28,0.18,4
45.86,-40.17,-61.90,4
0.24,-1.10,0.12,4
0.00,-1.28,0.18,4
45.59,-40.60,-61.84,4
0.31,-1.22,0.06,4
0.00,-1.28,0.18,4
45.46,-40.12,-62.07,4
0.12,-1.22,0.18,4
0.00,-1.28,0.18,4
46.00,-40.69,-62.10,4
-0.06,-1.16,0.24,4
0.00,-1.28,0.18,4
45.28,-40.69,-62.83,4
0.37,-1.34,0.12,4
0.00,-1.28,0.18,4
45.28,-40.45,-61.94,4
0.00,-1.22,0.06,4
0.00,-1.28,0.18,4
45.46,-40.19,-62.24,4
0.06,-1.22,0.12,4
0.00,-1.28,0.18,4
45.39,-40.82,-61.77,4
0.06,-1.28,0.18,4
0.00,-1.28,0.18,4
45.12,-40.32,-62.21,4
0.00,-1.22,0.00,4
0.00,-1.28,0.18,4
45.64,-39.61,-62.18,4
-0.12,-0.98,0.00,4
0.00,-1.28,0.18,4
45.26,-40.82,-62.04,4
0.06,-1.40,0.18,4
0.00,-1.28,0.18,4
45.89,-40.78,-61.71,4
0.12,-1.28,0.12,4
0.00,-1.28,0.18,4
45.72,-40.37,-62.71,4
0.18,-1.22,0.18,4
0.12,-1.16,0.06,4
45.64,-40.64,-62.05,4
0.12,-1.28,0.12,4
0.12,-1.16,0.06,4
45.56,-39.94,-61.87,4
0.06,-1.34,0.12,4
0.12,-1.16,0.06,4
45.35,-40.49,-61.79,4
0.00,-1.10,0.00,4
0.12,-1.16,0.06,4
45.56,-40.89,-61.69,4
-0.06,-1.16,0.06,4
0.12,-1.16,0.06,4
45.89,-40.77,-62.68,4
0.12,-1.16,0.06,4
0.12,-1.16,0.06,4
45.35,-40.14,-61.65,4
0.00,-1.16,0.06,4
-0.12,-1.10,0.12,4
45.50,-41.00,-61.80,4
0.00,-1.10,0.06,4
-0.12,-1.10,0.12,4
45.41,-41.03,-62.82,4
0.06,-1.04,0.12,4
-0.12,-1.10,0.12,4
45.40,-40.49,-61.65,4
-0.12,-1.16,0.00,4
-0.12,-1.10,0.12,4
45.62,-40.72,-61.10,4
-0.12,-1.10,0.06,4
-0.12,-1.10,0.12,4
45.56,-40.63,-61.78,4
0.18,-1.10,0.12,4
-0.12,-1.10,0.12,4
45.76,-40.61,-61.68,4
0.06,-1.22,0.06,4
0.06,-0.98,0.12,4
45.25,-40.76,-62.35,4
0.12,-1.22,0.12,4
0.06,-0.98,0.12,4
45.09,-40.55,-61.98,4
0.00,-1.34,0.18,4
0.06,-0.98,0.12,4
45.26,-40.95,-62.66,4
0.00,-1.10,0.12,4
0.06,-0.98,0.12,4
45.80,-40.60,-62.61,4
0.12,-1.34,0.12,4
0.06,-0.98,0.12,4
46.11,-41.17,-63.15,4
0.00,-1.10,0.06,4
0.06,-0.98,0.12,4
45.39,-41.48,-62.84,4
0.06,-1.22,0.12,4
-0.06,-1.40,0.24,4
45.57,-40.60,-61.91,4
0.12,-1.28,0.12,4
-0.06,-1.40,0.24,4
45.45,-40.58,-62.02,4
-0.12,-1.28,0.18,4
-0.06,-1.40,0.24,4
45.40,-40.94,-62.70,4
0.12,-1.22,0.06,4
-0.06,-1.40,0.24,4
45.35,-40.42,-62.82,4
-0.18,-1.16,0.06,4
-0.06,-1.40,0.24,4
45.10,-40.77,-62.15,4
0.12,-1.04,0.12,4
-0.06,-1.40,0.24,4
45.09,-40.32,-62.18,4
-0.18,-1.34,0.06,4
0.06,-1.22,0.12,4
44.70,-40.34,-62.18,4
-0.18,-1.46,0.06,4
0.06,-1.22,0.12,4
45.35,-40.61,-61.55,4
0.06,-1.04,0.12,4
0.06,-1.22,0.12,4
44.80,-40.73,-61.94,4
-0.18,-1.10,0.18,4
0.06,-1.22,0.12,4
44.96,-40.38,-62.70,4
0.18,-1.22,0.12,4
0.06,-1.22,0.12,4
44.84,-40.38,-62.28,4
0.00,-1.04,0.18,4
0.06,-1.22,0.12,4
44.74,-40.77,-62.17,4
0.06,-1.16,0.12,4
0.06,-1.22,0.12,4
44.68,-40.14,-61.91,4
0.00,-1.22,0.12,4
0.06,-1.22,0.12,4
45.19,-40.30,-62.06,4
-0.12,-1.28,0.06,4
0.06,-1.22,0.12,4
45.56,-40.33,-61.46,4
-0.06,-1.16,0.24,4
0.06,-1.22,0.12,4
45.02,-40.63,-61.90,4
0.00,-1.04,0.12,4
0.06,-1.22,0.12,4
45.12,-40.60,-61.35,4
0.06,-1.04,0.12,4
0.06,-1.22,0.12,4
44.84,-40.36,-61.78,4
-0.18,-1.22,0.18,4
0.12,-1.04,0.12,4
45.89,-41.04,-61.43,4
0.06,-1.16,0.12,4
0.12,-1.04,0.12,4
44.89,-40.41,-62.78,4
-0.06,-0.92,0.06,4
0.12,-1.04,0.12,4
45.86,-40.53,-61.52,4
-0.06,-1.16,0.12,4
0.12,-1.04,0.12,4
44.75,-41.27,-61.32,4
0.06,-1.10,0.06,4
0.12,-1.04,0.12,4
45.21,-41.46,-62.21,4
-0.12,-1.10,0.00,4
0.12,-1.04,0.12,4
45.46,-41.11,-61.46,4
0.00,-1.10,0.06,4
0.12,-1.04,0.12,4
45.46,-40.83,-62.01,4
0.00,-1.16,0.06,4
0.12,-1.04,0.12,4
45.80,-41.10,-61.46,4
-0.06,-1.22,0.24,4
0.12,-1.04,0.12,4
45.21,-40.70,-61.72,4
-0.06,-1.22,0.12,4
0.12,-1.04,0.12,4
44.80,-40.95,-62.38,4
0.06,-0.98,0.06,4
0.12,-1.04,0.12,4
45.36,-40.49,-62.08,4
0.00,-1.22,0.12,4
0.12,-1.04,0.12,4
45.28,-41.53,-63.12,4
0.00,-1.22,-0.06,4
0.12,-1.04,0.12,4
45.18,-40.42,-62.87,4
0.18,-1.16,0.06,4
0.12,-1.04,0.12,4
45.06,-41.11,-61.66,4
-0.06,-0.92,0.00,4
0.12,-1.04,0.12,4
45.69,-40.53,-61.67,4
0.06,-1.22,0.00,4
0.12,-1.04,0.12,4
45.24,-41.03,-61.88,4
0.18,-1.22,0.12,4
0.12,-1.04,0.12,4
45.63,-41.05,-62.44,4
0.00,-1.40,-0.06,4
0.12,-1.04,0.12,4
45.09,-40.59,-62.40,4
0.12,-1.40,0.12,4
0.12,-1.04,0.12,4
45.45,-40.75,-63.39,4
0.00,-1.40,0.12,4
0.12,-1.04,0.12,4
45.47,-40.93,-62.72,4
0.12,-1.28,0.31,4
0.12,-1.04,0.12,4
44.98,-40.55,-63.07,4
0.12,-1.16,-0.12,4
0.12,-1.04,0.12,4
45.14,-41.04,-62.72,4
0.00,-1.34,-0.06,4
0.12,-1.04,0.12,4
45.85,-41.04,-62.72,4
0.12,-1.53,0.00,4
0.00,-1.40,0.00,4
45.42,-41.28,-62.44,4
0.06,-1.40,0.12,4
0.00,-1.40,0.00,4
45.54,-40.78,-62.13,4
0.12,-1.04,0.24,4
0.00,-1.40,0.00,4
45.35,-40.33,-62.55,4
0.12,-1.40,0.24,4
0.00,-1.40,0.00,4
45.74,-40.98,-62.57,4
0.12,-1.34,0.12,4
0.00,-1.40,0.00,4
45.57,-40.70,-62.67,4
-0.06,-1.34,0.12,4
0.00,-1.40,0.00,4
45.34,-40.80,-62.83,4
0.12,-1.22,0.00,4
0.12,-1.28,0.24,4
45.90,-41.05,-62.82,4
-0.06,-1.28,0.12,4
0.12,-1.28,0.24,4
45.29,-40.59,-62.16,4
0.12,-1.22,0.12,4
0.12,-1.28,0.24,4
45.07,-40.91,-61.55,4
0.00,-1.46,0.18,4
0.12,-1.28,0.24,4
45.21,-40.98,-62.48,4
