X,Y,Z,class
9.84,6.47,65.38,2
0.06,-0.55,0.06,2
0.06,-0.61,0.00,2
9.41,6.30,64.71,2
-0.24,-0.49,0.00,2
0.06,-0.61,0.00,2
10.38,6.92,64.58,2
0.06,-0.79,0.18,2
0.06,-0.61,0.00,2
9.83,6.59,64.82,2
0.06,-0.61,0.12,2
0.12,-0.67,0.06,2
9.13,5.99,64.86,2
-0.18,-0.43,0.06,2
0.12,-0.67,0.06,2
9.36,6.81,64.40,2
0.06,-0.49,0.06,2
0.12,-0.67,0.06,2
9.38,6.75,66.46,2
-0.06,-0.49,-0.06,2
0.12,-0.67,0.06,2
9.39,6.92,65.21,2
0.06,-0.49,0.00,2
0.12,-0.67,0.06,2
9.42,6.20,64.76,2
-0.12,-0.73,0.00,2
0.12,-0.67,0.06,2
9.39,6.58,65.03,2
0.18,-0.55,0.00,2
0.00,-0.61,0.00,2
9.18,6.60,64.83,2
-0.06,-0.55,0.00,2
0.00,-0.61,0.00,2
9.69,6.35,64.65,2
-0.06,-0.43,-0.06,2
0.00,-0.61,0.00,2
9.92,6.56,63.82,2
-0.12,-0.37,0.24,2
0.00,-0.61,0.00,2
9.90,6.62,64.15,2
-0.12,-0.79,0.18,2
0.00,-0.61,0.00,2
9.20,6.36,64.53,2
0.18,-0.55,0.12,2
0.00,-0.61,0.00,2
9.40,6.37,64.53,2
0.12,-0.73,0.00,2
0.00,-0.73,0.24,2
9.27,6.21,64.98,2
0.06,-0.55,0.06,2
0.00,-0.73,0.24,2
9.62,6.41,65.00,2
-0.18,-0.73,0.00,2
0.00,-0.73,0.24,2
9.90,5.97,64.51,2
-0.18,-0.61,0.06,2
0.00,-0.73,0.24,2
9.63,6.46,65.89,2
-0.12,-0.55,0.06,2
0.00,-0.73,0.24,2
9.09,6.59,65.32,2
0.00,-0.67,0.00,2
0.00,-0.73,0.24,2
9.51,6.56,65.42,2
0.06,-0.67,0.00,2
-0.12,-0.67,0.06,2
9.52,6.37,64.65,2
-0.18,-0.67,0.06,2
-0.12,-0.67,0.06,2
10.10,6.58,65.17,2
-0.06,-0.61,0.12,2
-0.12,-0.67,0.06,2
9.90,6.88,65.26,2
0.06,-0.61,0.06,2
-0.12,-0.67,0.06,2
9.39,6.37,64.67,2
0.18,-0.98,0.18,2
-0.12,-0.67,0.06,2
9.05,6.45,64.60,2
-0.06,-0.73,0.00,2
-0.12,-0.67,0.06,2
9.57,6.41,65.38,2
-0.18,-0.61,15.56,2
-0.12,-0.67,0.06,2
9.81,6.82,63.92,2
0.06,-0.43,0.12,2
-0.12,-0.67,0.06,2
9.25,6.36,64.70,2
-0.06,-0.67,0.06,2
-0.12,-0.67,0.06,2
9.89,6.18,65.11,2
0.00,-0.67,0.06,2
-0.12,-0.67,0.06,2
9.97,6.46,65.33,2
0.18,-0.55,0.06,2
-0.12,-0.67,0.06,2
9.86,6.37,64.64,2
-0.24,-0.73,0.18,2
-0.12,-0.67,0.06,2
9.80,6.60,65.47,2
0.00,-0.49,0.06,2
-0.12,-0.67,0.06,2
10.03,6.42,65.62,2
0.18,-0.55,0.06,2
-0.12,-0.67,0.06,2
9.69,6.32,65.52,2
0.00,-0.49,0.06,2
-0.12,-0.67,0.06,2
9.46,6.24,65.52,2
0.06,-0.73,0.06,2
-0.12,-0.67,0.06,2
8.90,6.45,64.25,2
0.12,-0.67,0.06,2
-0.12,-0.67,0.06,2
9.63,6.49,64.71,2
0.06,-0.73,0.06,2
-0.06,-0.85,-0.12,2
9.67,6.03,64.95,2
-0.06,-0.79,0.06,2
-0.06,-0.85,-0.12,2
9.69,6.75,65.28,2
0.00,-0.79,-0.06,2
-0.06,-0.85,-0.12,2
9.53,6.53,64.37,2
0.06,-0.67,0.12,2
-0.06,-0.85,-0.12,2
9.50,6.27,65.45,2
-0.18,-0.79,0.06,2
-0.06,-0.85,-0.12,2
9.25,6.53,64.87,2
0.00,-0.73,0.00,2
-0.06,-0.85,-0.12,2
9.52,6.68,64.89,2
-0.24,-1.04,0.18,2
-0.18,-0.85,0.06,2
9.19,6.45,64.98,2
-0.12,-0.61,0.06,2
-0.18,-0.85,0.06,2
9.40,6.76,64.77,2
0.06,-0.67,-0.06,2
-0.18,-0.85,0.06,2
9.35,6.36,64.22,2
0.00,-0.67,0.00,2
-0.18,-0.85,0.06,2
9.38,5.98,65.20,2
0.06,-0.73,0.12,2
-0.18,-0.85,0.06,2
9.63,6.14,64.66,2
0.00,-0.61,-0.06,2
-0.18,-0.85,0.06,2
9.59,6.29,64.82,2
-0.06,-0.43,0.06,2
-0.12,-0.61,0.06,2
9.36,6.51,65.60,2
0.06,-0.49,0.00,2
-0.12,-0.61,0.06,2
10.33,6.18,65.92,2
-0.18,-0.67,-0.06,2
-0.12,-0.61,0.06,2
9.34,6.08,65.28,2
0.00,-0.61,0.12,2
-0.12,-0.61,0.06,2
9.13,5.92,65.59,2
0.12,-0.73,0.00,2
-0.12,-0.61,0.06,2
9.67,5.83,65.27,2
-0.06,-0.55,0.06,2
-0.12,-0.61,0.06,2
10.06,6.18,64.75,2
-0.12,-0.43,0.00,2
-0.24,-0.73,0.06,2
9.95,6.27,64.60,2
0.00,-0.43,0.06,2
-0.24,-0.73,0.06,2
9.66,6.20,64.95,2
0.12,-0.67,0.12,2
-0.24,-0.73,0.06,2
9.78,5.80,65.61,2
-0.06,-0.85,0.06,2
-0.24,-0.73,0.06,2
9.99,6.47,64.99,2
0.00,-0.61,0.06,2
-0.24,-0.73,0.06,2
9.66,6.74,65.10,2
-0.12,-0.67,0.06,2
-0.24,-0.73,0.06,2
9.96,6.92,65.59,2
-0.12,-0.61,0.06,2
-0.06,-0.73,0.00,2
9.59,6.74,66.02,2
0.00,-0.43,0.06,2
-0.06,-0.73,0.00,2
9.40,6.27,66.04,2
0.06,-0.12,0.00,2
-0.06,-0.73,0.00,2
10.07,5.97,64.25,2
0.00,-0.79,0.06,2
-0.06,-0.73,0.00,2
9.75,6.36,65.54,2
0.06,-0.73,0.06,2
-0.06,-0.73,0.00,2
10.08,6.47,65.55,2
-0.06,-0.49,0.00,2
-0.06,-0.73,0.00,2
10.44,6.59,63.99,2
-0.06,-0.55,0.12,2
0.06,-0.61,0.06,2
9.74,6.52,65.38,2
0.06,-0.43,0.00,2
0.06,-0.61,0.06,2
9.42,6.59,65.08,2
-0.12,-0.61,0.12,2
0.06,-0.61,0.06,2
9.70,6.38,64.15,2
0.06,-0.55,0.06,2
0.06,-0.61,0.06,2
9.44,6.99,64.69,2
-0.06,-0.61,0.12,2
0.06,-0.61,0.06,2
9.44,6.93,64.10,2
0.06,-0.55,0.12,2
0.06,-0.61,0.06,2
9.55,6.90,64.36,2
-0.12,-0.55,0.12,2
-0.24,-0.55,0.06,2
9.35,6.96,65.54,2
0.06,-0.43,0.00,2
-0.24,-0.55,0.06,2
9.91,6.48,64.39,2
-0.24,-0.49,0.06,2
-0.24,-0.55,0.06,2
9.61,6.40,66.04,2
-0.06,-0.55,-0.06,2
-0.24,-0.55,0.06,2
9.94,6.68,65.61,2
-0.06,-0.61,0.00,2
-0.24,-0.55,0.06,2
9.88,7.17,64.48,2
0.00,-0.79,0.12,2
-0.24,-0.55,0.06,2
9.86,6.18,64.66,2
-0.06,-0.73,0.18,2
-0.24,-0.55,0.06,2
10.06,5.75,65.30,2
-0.31,-0.55,-0.12,2
-0.24,-0.55,0.06,2
10.06,6.70,65.47,2
-0.18,-0.67,0.18,2
-0.24,-0.55,0.06,2
9.85,6.26,64.83,2
0.73,-0.49,0.00,2
-0.24,-0.55,0.06,2
10.03,6.67,64.82,2
-0.55,-0.67,0.00,2
-0.24,-0.55,0.06,2
9.68,6.57,66.42,2
-0.31,-0.55,0.06,2
-0.24,-0.55,0.06,2
9.52,6.80,64.14,2
0.31,-0.73,0.12,2
-0.24,-0.55,0.06,2
9.84,7.06,64.37,2
-0.18,-0.37,0.12,2
-0.24,-0.55,0.06,2
9.57,6.76,64.23,2
0.12,-0.67,0.00,2
-0.24,-0.55,0.06,2
10.30,6.96,65.22,2
-0.06,-0.55,0.06,2
-0.24,-0.55,0.06,2
10.01,6.97,64.70,2
-0.12,-0.49,0.06,2
-0.24,-0.55,0.06,2
9.91,6.25,64.44,2
0.00,-0.73,0.18,2
-0.12,-0.73,0.12,2
10.14,6.41,65.99,2
0.00,-0.61,0.00,2
-0.12,-0.73,0.12,2
9.96,6.87,65.31,2
-0.06,-0.31,0.12,2
-0.12,-0.73,0.12,2
9.81,6.45,64.16,2
-0.18,-0.55,0.12,2
-0.12,-0.73,0.12,2
9.22,6.49,64.49,2
0.00,-0.55,0.00,2
-0.12,-0.73,0.12,2
9.03,6.25,65.75,2
-0.18,-0.43,0.06,2
-0.12,-0.73,0.12,2
9.44,6.14,64.50,2
0.00,-0.49,0.06,2
0.12,-0.49,0.00,2
9.45,6.51,65.36,2
-0.31,-0.55,0.12,2
0.12,-0.49,0.00,2
9.62,6.67,65.60,2
0.12,-0.55,0.06,2
0.12,-0.49,0.00,2
9.31,7.04,65.26,2
0.12,-0.67,0.12,2
0.12,-0.49,0.00,2
9.38,6.45,64.65,2
-0.24,-0.73,0.12,2
0.12,-0.49,0.00,2
9.33,6.81,65.52,2
-0.06,-0.67,0.06,2
0.12,-0.49,0.00,2
9.29,6.62,64.90,2
-0.12,-0.43,0.06,2
-0.06,-0.55,-0.06,2
9.84,6.24,64.17,2
0.00,-0.79,0.18,2
-0.06,-0.55,-0.06,2
9.42,6.68,65.84,2
0.00,-0.79,0.00,2
-0.06,-0.55,-0.06,2
9.53,6.42,65.59,2
0.12,-0.67,0.18,2
-0.06,-0.55,-0.06,2
9.72,6.09,64.93,2
0.06,-0.79,0.06,2
-0.06,-0.55,-0.06,2
10.34,6.62,65.75,2
0.06,-0.67,0.12,2
-0.06,-0.55,-0.06,2
9.78,6.64,64.23,2
-0.12,-0.43,0.12,2
-0.12,-0.49,0.24,2
10.03,6.79,65.17,2
-0.18,-0.55,0.06,2
-0.12,-0.49,0.24,2
9.46,6.65,66.25,2
0.00,-0.85,0.12,2
-0.12,-0.49,0.24,2
9.96,6.45,65.08,2
0.00,-0.49,0.06,2
-0.12,-0.49,0.24,2
9.52,6.64,64.84,2
-0.18,-0.61,0.00,2
-0.12,-0.49,0.24,2
9.11,6.01,65.53,2
-0.06,-0.37,0.06,2
-0.12,-0.49,0.24,2
9.74,5.82,65.06,2
0.06,-0.67,0.00,2
0.06,-0.67,0.12,2
9.55,6.23,64.26,2
-0.18,-0.98,0.12,2
0.06,-0.67,0.12,2
9.80,6.05,64.73,2
0.18,-0.43,-0.12,2
0.06,-0.67,0.12,2
9.17,6.18,64.54,2
0.00,-0.73,0.18,2
0.06,-0.67,0.12,2
9.70,6.26,65.55,2
0.00,-0.67,0.00,2
0.06,-0.67,0.12,2
9.28,5.83,64.95,2
0.00,-0.61,0.06,2
0.06,-0.67,0.12,2
9.88,6.03,64.81,2
-0.24,-0.55,0.06,2
-0.06,-0.67,0.18,2
9.66,6.40,65.71,2
0.06,-0.31,0.12,2
-0.06,-0.67,0.18,2
9.62,6.62,64.45,2
0.00,-0.67,0.06,2
-0.06,-0.67,0.18,2
9.62,6.95,65.84,2
-0.12,-0.49,0.12,2
-0.06,-0.67,0.18,2
9.03,6.76,64.55,2
0.06,-0.43,0.00,2
-0.06,-0.67,0.18,2
9.48,6.27,66.05,2
-0.24,-0.61,0.00,2
-0.06,-0.67,0.18,2
9.51,6.23,65.43,2
0.00,-0.55,0.18,2
0.06,-0.79,0.24,2
9.62,6.53,64.58,2
-0.12,-0.61,0.06,2
0.06,-0.79,0.24,2
9.68,6.52,64.61,2
0.18,-0.92,0.06,2
0.06,-0.79,0.24,2
9.92,6.64,64.84,2
-0.12,-0.73,0.06,2
0.06,-0.79,0.24,2
9.81,6.20,64.72,2
-0.31,-0.43,0.12,2
0.06,-0.79,0.24,2
9.91,6.14,66.20,2
0.12,-0.55,0.12,2
0.06,-0.79,0.24,2
9.69,6.35,64.82,2
-0.24,-0.61,0.18,2
0.06,-0.79,0.24,2
9.63,6.42,65.60,2
-0.55,-0.43,0.06,2
0.06,-0.79,0.24,2
9.44,6.19,64.92,2
0.43,-0.85,0.12,2
0.06,-0.79,0.24,2
9.47,6.38,64.88,2
0.12,-0.73,0.00,2
0.06,-0.79,0.24,2
9.19,6.51,66.13,2
-0.49,-0.73,0.06,2
0.06,-0.79,0.24,2
9.68,6.34,66.16,2
0.00,-0.43,0.24,2
0.06,-0.79,0.24,2
9.51,6.53,65.75,2
0.00,-0.67,-0.06,2
0.06,-0.79,0.24,2
9.59,6.74,64.31,2
-0.37,-0.37,0.18,2
0.06,-0.79,0.24,2
9.72,6.70,64.76,2
0.43,-0.61,0.06,2
0.06,-0.79,0.24,2
9.89,6.88,64.95,2
0.12,-0.55,0.06,2
0.06,-0.79,0.24,2
9.99,7.07,65.69,2
-0.18,-0.79,0.00,2
0.06,-0.79,0.24,2
9.68,6.40,64.69,2
0.06,-0.67,0.12,2
0.06,-0.79,0.18,2
9.73,6.65,64.84,2
-0.06,-0.61,0.18,2
0.06,-0.79,0.18,2
9.89,6.20,65.75,2
0.12,-0.67,0.00,2
0.06,-0.79,0.18,2
9.55,7.09,64.98,2
0.00,-0.43,0.00,2
0.06,-0.79,0.18,2
9.62,6.19,65.69,2
0.06,-0.61,0.06,2
0.06,-0.79,0.18,2
9.25,6.19,65.25,2
-0.12,-0.55,0.18,2
0.06,-0.79,0.18,2
9.52,6.23,64.66,2
-0.18,-0.49,0.12,2
-0.18,-0.49,0.06,2
9.56,6.49,65.48,2
0.00,-0.55,0.18,2
-0.18,-0.49,0.06,2
9.66,6.35,65.73,2
0.12,-0.43,0.06,2
-0.18,-0.49,0.06,2
9.96,6.67,65.48,2
-0.12,-0.85,0.12,2
-0.18,-0.49,0.06,2
10.01,6.76,65.01,2
0.18,-0.55,0.12,2
-0.18,-0.49,0.06,2
9.97,6.81,64.15,2
0.00,-0.67,0.00,2
-0.18,-0.49,0.06,2
9.20,5.99,64.37,2
0.00,-0.49,0.06,2
0.00,-0.55,0.12,2
9.29,6.30,66.66,2
-0.12,-0.55,-0.06,2
0.00,-0.55,0.12,2
9.73,6.31,65.16,2
0.24,-0.37,0.06,2
0.00,-0.55,0.12,2
9.46,6.68,64.77,2
0.37,-0.61,0.06,2
0.00,-0.55,0.12,2
9.81,6.47,65.27,2
-0.12,-0.55,0.00,2
0.00,-0.55,0.12,2
9.89,6.56,65.93,2
-0.06,-0.55,0.12,2
0.00,-0.55,0.12,2
9.39,6.34,65.14,2
-0.06,-0.24,0.06,2
0.00,-0.49,0.00,2
9.57,6.36,65.04,2
0.00,-0.43,0.24,2
0.00,-0.49,0.00,2
9.63,5.81,65.25,2
-0.06,-0.79,0.12,2
0.00,-0.49,0.00,2
9.81,5.68,65.50,2
0.06,-0.49,0.00,2
0.00,-0.49,0.00,2
9.73,6.21,66.13,2
-0.06,-0.67,0.00,2
0.00,-0.49,0.00,2
9.66,5.93,65.19,2
0.06,-0.49,0.12,2
0.00,-0.49,0.00,2
9.88,6.09,64.65,2
0.00,-0.73,0.12,2
-0.12,-0.61,0.12,2
10.17,6.51,65.69,2
0.06,-0.49,0.12,2
-0.12,-0.61,0.12,2
9.72,6.43,65.52,2
-0.06,-0.55,0.12,2
-0.12,-0.61,0.12,2
9.66,6.69,66.21,2
0.06,-0.55,0.06,2
-0.12,-0.61,0.12,2
9.81,6.68,66.04,2
0.06,-0.49,0.12,2
-0.12,-0.61,0.12,2
9.81,6.57,65.62,2
0.06,-0.49,0.18,2
-0.12,-0.61,0.12,2
9.41,6.80,65.41,2
0.00,-0.61,0.18,2
-0.12,-0.61,0.12,2
10.18,6.20,64.86,2
-0.06,-0.61,0.12,2
-0.12,-0.61,0.12,2
9.99,6.63,65.04,2
0.06,-0.61,0.06,2
-0.12,-0.61,0.12,2
9.89,6.63,65.04,2
-0.24,-0.49,0.18,2
-0.12,-0.61,0.12,2
9.33,6.16,65.81,2
-0.18,-0.67,0.06,2
-0.12,-0.61,0.12,2
9.73,6.03,65.98,2
0.06,-0.73,0.12,2
-0.12,-0.61,0.12,2
9.40,6.49,65.42,2
-0.12,-0.49,0.12,2
0.06,-0.55,0.06,2
9.48,6.31,64.07,2
0.00,-0.61,0.00,2
0.06,-0.55,0.06,2
9.74,6.47,65.20,2
-0.06,-0.61,0.12,2
0.06,-0.55,0.06,2
9.62,6.46,65.98,2
-0.06,-0.67,0.12,2
0.06,-0.55,0.06,2
9.72,6.48,65.94,2
-0.24,-0.61,-0.12,2
0.06,-0.55,0.06,2
10.36,6.18,64.48,2
-0.18,-0.67,0.18,2
0.06,-0.55,0.06,2
9.75,6.36,64.06,2
0.00,-0.79,0.00,2
0.06,-0.55,0.06,2
9.95,5.88,65.25,2
0.00,-0.61,-0.06,2
0.06,-0.55,0.06,2
9.66,6.76,65.59,2
-0.18,-0.37,0.00,2
0.06,-0.55,0.06,2
9.46,6.73,65.34,2
0.12,-0.61,0.00,2
0.06,-0.55,0.06,2
9.75,6.46,65.34,2
-0.06,-0.61,0.12,2
0.06,-0.55,0.06,2
9.30,6.46,65.19,2
0.00,-0.61,0.06,2
0.06,-0.55,0.06,2
10.16,6.98,65.11,2
-0.18,-0.67,0.12,2
0.06,-0.55,0.06,2
9.66,6.73,63.61,2
0.06,-0.61,0.06,2
0.06,-0.55,0.06,2
9.80,6.56,64.97,2
-0.06,-0.37,0.12,2
0.06,-0.55,0.06,2
9.64,6.24,64.99,2
-0.06,-0.31,0.00,2
0.06,-0.55,0.06,2
9.48,6.54,64.44,2
0.00,-0.61,0.18,2
0.06,-0.55,0.06,2
9.53,6.12,64.26,2
-0.06,-0.49,0.18,2
0.18,-0.49,0.12,2
9.16,6.13,64.92,2
0.00,-0.79,0.24,2
0.18,-0.49,0.12,2
9.62,6.62,65.70,2
-0.06,-0.55,0.00,2
0.18,-0.49,0.12,2
9.40,6.20,65.61,2
-0.06,-0.43,0.00,2
0.18,-0.49,0.12,2
9.22,6.12,65.77,2
-0.12,-0.61,0.06,2
0.18,-0.49,0.12,2
9.13,6.12,66.11,2
-0.06,-0.61,0.18,2
0.18,-0.49,0.12,2
9.40,6.14,64.49,2
0.06,-0.43,0.06,2
-0.06,-0.55,0.12,2
9.55,6.63,64.32,2
0.00,-0.61,0.06,2
-0.06,-0.55,0.12,2
9.78,6.36,65.03,2
-0.12,-0.55,-0.06,2
-0.06,-0.55,0.12,2
9.94,6.03,66.65,2
-0.12,-0.49,0.12,2
-0.06,-0.55,0.12,2
9.72,6.19,65.27,2
0.06,-0.49,0.00,2
-0.06,-0.55,0.12,2
8.85,6.38,66.31,2
0.00,-0.55,0.12,2
-0.06,-0.55,0.12,2
9.61,6.46,65.76,2
-0.18,-0.43,0.00,2
0.06,-0.61,0.00,2
9.95,6.31,65.93,2
0.00,-0.61,0.06,2
0.06,-0.61,0.00,2
9.48,6.38,65.73,2
-0.06,-0.49,0.12,2
0.06,-0.61,0.00,2
9.25,6.19,66.24,2
-0.12,-0.31,0.06,2
0.06,-0.61,0.00,2
10.21,6.31,64.54,2
-0.12,-0.55,0.12,2
0.06,-0.61,0.00,2
9.72,6.12,66.06,2
0.06,-0.73,0.06,2
0.06,-0.61,0.00,2
9.67,6.47,66.86,2
0.00,-0.61,0.06,2
-0.12,-0.61,0.06,2
9.88,5.82,65.38,2
0.06,-0.67,0.00,2
-0.12,-0.61,0.06,2
9.85,6.18,65.80,2
0.12,-0.55,0.18,2
-0.12,-0.61,0.06,2
9.92,6.30,64.92,2
-0.06,-0.49,0.12,2
-0.12,-0.61,0.06,2
9.77,6.51,65.42,2
0.00,-0.49,0.24,2
-0.12,-0.61,0.06,2
9.69,6.14,65.25,2
-0.06,-0.79,0.06,2
-0.12,-0.61,0.06,2
9.68,6.69,65.38,2
-0.06,-0.37,0.12,2
-0.12,-0.55,0.12,2
10.29,6.49,64.72,2
-0.06,-0.18,0.18,2
-0.12,-0.55,0.12,2
9.80,6.75,65.91,2
-0.06,-0.55,0.12,2
-0.12,-0.55,0.12,2
10.23,6.48,65.31,2
0.12,-0.55,0.12,2
-0.12,-0.55,0.12,2
9.56,6.26,64.95,2
0.00,-0.55,0.12,2
-0.12,-0.55,0.12,2
9.77,6.64,65.47,2
0.06,-0.37,0.06,2
-0.12,-0.55,0.12,2
9.80,6.03,65.05,2
0.00,-0.61,0.12,2
0.06,-0.55,0.12,2
9.80,6.30,65.97,2
0.00,-0.55,0.18,2
0.06,-0.55,0.12,2
9.28,6.25,65.21,2
-0.06,-0.55,0.06,2
0.06,-0.55,0.12,2
9.64,6.35,65.16,2
0.06,-0.37,0.06,2
0.06,-0.55,0.12,2
10.02,6.16,64.94,2
-0.18,-0.55,0.18,2
0.06,-0.55,0.12,2
10.05,6.31,65.30,2
0.18,-0.67,0.00,2
0.06,-0.55,0.12,2
9.52,6.01,64.98,2
0.00,-0.55,0.12,2
-0.18,-0.61,0.18,2
10.36,6.92,65.17,2
-0.06,-0.49,0.12,2
-0.18,-0.61,0.18,2
9.57,6.30,64.60,2
0.00,-0.49,0.18,2
-0.18,-0.61,0.18,2
9.33,5.98,64.36,2
0.12,-0.43,0.24,2
-0.18,-0.61,0.18,2
9.77,6.59,65.73,2
-0.06,-0.43,0.06,2
-0.18,-0.61,0.18,2
9.73,6.47,65.30,2
0.06,-0.55,0.06,2
-0.18,-0.61,0.18,2
9.18,6.35,64.99,2
-0.12,-0.37,0.12,2
-0.18,-0.61,0.18,2
9.52,6.12,65.44,2
-0.12,-0.55,0.18,2
-0.18,-0.61,0.18,2
9.70,6.60,65.42,2
0.00,-0.79,0.24,2
-0.18,-0.61,0.18,2
9.63,5.42,65.53,2
0.00,-0.79,0.06,2
-0.18,-0.61,0.18,2
9.85,6.27,65.11,2
0.12,-0.67,0.37,2
-0.18,-0.61,0.18,2
9.68,6.13,65.55,2
0.06,-0.49,0.06,2
-0.18,-0.61,0.18,2
9.72,5.92,66.41,2
-0.18,-0.67,0.18,2
-0.18,-0.61,0.18,2
9.84,5.92,66.25,2
-0.06,-0.73,0.12,2
-0.18,-0.61,0.18,2
10.11,6.12,66.66,2
-0.18,-0.55,0.12,2
-0.18,-0.61,0.18,2
10.19,5.70,64.73,2
-0.12,-0.43,0.18,2
-0.18,-0.61,0.18,2
9.73,6.13,64.67,2
0.12,-0.85,0.06,2
-0.18,-0.61,0.18,2
10.27,6.20,65.98,2
0.06,-0.79,0.00,2
-0.24,-0.85,0.00,2
10.25,6.08,65.20,2
-0.06,-0.79,0.00,2
-0.24,-0.85,0.00,2
9.42,6.13,64.60,2
-0.12,-0.73,0.12,2
-0.24,-0.85,0.00,2
9.81,6.15,65.30,2
-0.06,-0.67,0.31,2
-0.24,-0.85,0.00,2
9.92,6.38,64.89,2
-0.06,-0.73,0.18,2
-0.24,-0.85,0.00,2
9.68,6.12,65.14,2
0.12,-0.79,0.31,2
-0.24,-0.85,0.00,2
9.88,6.02,65.54,2
0.06,-0.85,0.00,2
-0.18,-0.61,0.12,2
9.95,6.63,65.45,2
-0.06,-0.79,-0.06,2
-0.18,-0.61,0.12,2
10.11,6.18,64.69,2
0.18,-0.85,0.12,2
-0.18,-0.61,0.12,2
9.94,6.07,65.62,2
-0.18,-0.92,0.06,2
-0.18,-0.61,0.12,2
10.07,6.29,64.48,2
0.00,-0.73,0.06,2
-0.18,-0.61,0.12,2
9.78,6.38,64.27,2
0.24,-0.73,0.12,2
-0.18,-0.61,0.12,2
9.73,6.40,64.40,2
-0.06,-0.55,0.06,2
-0.06,-0.55,0.06,2
10.33,6.09,65.43,2
0.00,-0.49,0.00,2
-0.06,-0.55,0.06,2
8.85,6.25,64.69,2
0.00,-0.37,-0.06,2
-0.06,-0.55,0.06,2
9.55,6.41,65.16,2
0.00,-0.55,0.06,2
-0.06,-0.55,0.06,2
10.68,6.07,64.21,2
0.00,-0.61,0.12,2
-0.06,-0.55,0.06,2
9.94,6.13,65.09,2
0.00,-0.67,0.12,2
-0.06,-0.55,0.06,2
10.25,5.88,64.15,2
-0.06,-0.73,0.06,2
-0.24,-0.61,0.12,2
9.95,6.14,63.92,2
-0.06,-0.61,0.12,2
-0.24,-0.61,0.12,2
9.55,5.87,65.03,2
-0.12,-0.49,0.00,2
-0.24,-0.61,0.12,2
9.72,5.60,64.36,2
-0.24,-0.79,0.18,2
-0.24,-0.61,0.12,2
10.05,6.05,63.92,2
0.18,-0.73,0.31,2
-0.24,-0.61,0.12,2
10.29,6.68,64.82,2
0.00,-0.49,0.06,2
-0.24,-0.61,0.12,2
10.13,6.16,64.15,2
0.06,-0.61,0.06,2
0.06,-0.73,0.06,2
10.36,5.74,63.94,2
-0.06,-0.43,0.18,2
0.06,-0.73,0.06,2
9.64,6.49,64.70,2
0.12,-0.85,0.06,2
0.06,-0.73,0.06,2
9.41,6.37,64.32,2
0.00,-0.43,0.18,2
0.06,-0.73,0.06,2
9.46,6.23,64.98,2
0.00,-0.55,0.18,2
0.06,-0.73,0.06,2
9.34,6.65,63.94,2
0.18,-0.79,0.00,2
0.06,-0.73,0.06,2
9.92,5.90,65.12,2
-0.12,-0.37,0.12,2
-0.06,-0.43,0.12,2
9.88,6.41,65.59,2
-0.12,-0.61,0.06,2
-0.06,-0.43,0.12,2
10.11,5.99,64.33,2
-0.06,-0.49,0.06,2
-0.06,-0.43,0.12,2
10.47,6.91,64.44,2
0.06,-0.61,0.18,2
-0.06,-0.43,0.12,2
9.75,5.98,64.82,2
0.24,-0.73,0.24,2
-0.06,-0.43,0.12,2
10.14,5.54,64.27,2
0.00,-0.92,0.12,2
-0.06,-0.43,0.12,2
10.10,6.69,63.99,2
0.06,-0.67,0.06,2
-0.06,-0.43,0.12,2
9.84,5.98,65.12,2
0.00,-0.79,0.06,2
-0.06,-0.43,0.12,2
10.14,5.99,65.16,2
-0.06,-0.92,0.18,2
-0.06,-0.43,0.12,2
9.84,5.85,64.88,2
0.00,-0.79,0.12,2
-0.06,-0.43,0.12,2
9.80,6.15,65.09,2
0.00,-0.73,0.06,2
-0.06,-0.43,0.12,2
9.84,5.83,64.84,2
0.00,-0.67,0.18,2
-0.06,-0.43,0.12,2
9.84,6.57,64.86,2
0.06,-0.55,0.00,2
-0.06,-0.43,0.12,2
10.00,6.29,65.12,2
-0.06,-0.67,0.00,2
-0.06,-0.43,0.12,2
10.21,6.36,65.41,2
0.12,-0.73,0.06,2
-0.06,-0.43,0.12,2
9.92,6.10,64.89,2
0.00,-0.61,0.12,2
-0.06,-0.43,0.12,2
9.63,5.98,64.48,2
-0.06,-0.79,0.00,2
-0.06,-0.43,0.12,2
9.62,5.93,64.62,2
-0.18,-0.73,0.06,2
-0.06,-0.43,0.12,2
10.36,5.92,64.83,2
0.24,-0.49,0.12,2
-0.06,-0.43,0.12,2
10.30,5.98,64.33,2
0.12,-0.85,0.12,2
-0.06,-0.43,0.12,2
10.03,5.73,65.16,2
-0.06,-0.55,0.18,2
-0.06,-0.43,0.12,2
9.84,5.86,66.87,2
0.06,-0.73,0.18,2
-0.06,-0.43,0.12,2
9.95,5.88,65.38,2
0.00,-0.92,0.12,2
-0.06,-0.43,0.12,2
10.19,6.51,65.25,2
-0.06,-0.43,0.18,2
0.00,-0.61,0.06,2
10.13,6.15,65.27,2
-0.06,-0.73,0.06,2
0.00,-0.61,0.06,2
9.80,6.76,65.66,2
-0.12,-0.49,0.06,2
0.00,-0.61,0.06,2
10.28,6.73,65.32,2
0.06,-0.37,-0.06,2
0.00,-0.61,0.06,2
10.02,6.48,65.92,2
0.12,-0.79,0.12,2
0.00,-0.61,0.06,2
9.50,6.01,65.36,2
-0.24,-0.55,0.12,2
0.00,-0.61,0.06,2
9.55,6.60,63.35,2
-0.06,-0.73,0.06,2
